C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_08_504.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_08_504.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_08_504.jpg,0,1,0,30.18748
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_08_572.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_08_572.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_08_572.jpg,-0.05,1,0,30.22263
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_08_642.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_08_642.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_08_642.jpg,0,1,0,30.18869
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_08_709.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_08_709.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_08_709.jpg,0,1,0,30.18895
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_08_777.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_08_777.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_08_777.jpg,0,1,0,30.18961
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_08_843.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_08_843.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_08_843.jpg,0,1,0,30.18986
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_08_911.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_08_911.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_08_911.jpg,0,1,0,30.18985
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_08_978.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_08_978.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_08_978.jpg,0,1,0,30.18988
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_09_047.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_09_047.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_09_047.jpg,0,1,0,30.18986
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_09_115.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_09_115.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_09_115.jpg,0,1,0,30.18984
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_09_184.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_09_184.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_09_184.jpg,0,1,0,30.18986
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_09_253.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_09_253.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_09_253.jpg,0,1,0,30.18983
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_09_320.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_09_320.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_09_320.jpg,-0.05,1,0,30.1893
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_09_388.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_09_388.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_09_388.jpg,-0.2,1,0,30.17951
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_09_456.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_09_456.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_09_456.jpg,0,1,0,30.1841
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_09_523.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_09_523.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_09_523.jpg,0,1,0,30.18936
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_09_591.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_09_591.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_09_591.jpg,0,1,0,30.18977
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_09_660.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_09_660.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_09_660.jpg,0,1,0,30.18987
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_09_727.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_09_727.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_09_727.jpg,0,1,0,30.18991
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_09_794.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_09_794.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_09_794.jpg,-0.1,1,0,30.1877
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_09_863.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_09_863.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_09_863.jpg,0,1,0,30.19052
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_09_932.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_09_932.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_09_932.jpg,0,1,0,30.18977
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_10_001.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_10_001.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_10_001.jpg,0,1,0,30.18992
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_10_070.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_10_070.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_10_070.jpg,0,1,0,30.18996
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_10_137.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_10_137.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_10_137.jpg,0,1,0,30.18995
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_10_208.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_10_208.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_10_208.jpg,0,1,0,30.18995
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_10_276.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_10_276.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_10_276.jpg,0,1,0,30.18996
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_10_343.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_10_343.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_10_343.jpg,0,1,0,30.18996
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_10_413.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_10_413.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_10_413.jpg,0,1,0,30.18998
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_10_481.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_10_481.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_10_481.jpg,0,1,0,30.18993
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_10_549.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_10_549.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_10_549.jpg,0,1,0,30.18994
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_10_618.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_10_618.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_10_618.jpg,0,1,0,30.18996
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_10_687.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_10_687.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_10_687.jpg,0,1,0,30.18993
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_10_754.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_10_754.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_10_754.jpg,0,1,0,30.18995
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_10_824.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_10_824.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_10_824.jpg,0,1,0,30.18997
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_10_890.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_10_890.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_10_890.jpg,0,1,0,30.18995
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_10_958.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_10_958.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_10_958.jpg,0,1,0,30.18996
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_11_026.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_11_026.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_11_026.jpg,0,1,0,30.18996
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_11_094.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_11_094.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_11_094.jpg,0,1,0,30.19
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_11_161.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_11_161.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_11_161.jpg,0,1,0,30.18995
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_11_230.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_11_230.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_11_230.jpg,0,1,0,30.18994
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_11_297.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_11_297.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_11_297.jpg,0,1,0,30.18997
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_11_366.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_11_366.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_11_366.jpg,0,1,0,30.18993
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_11_435.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_11_435.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_11_435.jpg,0,1,0,30.18996
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_11_504.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_11_504.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_11_504.jpg,0,1,0,30.18996
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_11_571.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_11_571.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_11_571.jpg,0,1,0,30.18996
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_11_638.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_11_638.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_11_638.jpg,0,1,0,30.18995
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_11_707.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_11_707.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_11_707.jpg,0,1,0,30.18995
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_11_776.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_11_776.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_11_776.jpg,0,1,0,30.18998
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_11_846.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_11_846.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_11_846.jpg,0,1,0,30.18999
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_11_915.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_11_915.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_11_915.jpg,0,1,0,30.18995
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_11_983.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_11_983.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_11_983.jpg,0,1,0,30.18995
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_12_051.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_12_051.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_12_051.jpg,0,1,0,30.18993
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_12_121.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_12_121.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_12_121.jpg,0,1,0,30.18993
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_12_188.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_12_188.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_12_188.jpg,0,1,0,30.18996
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_12_257.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_12_257.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_12_257.jpg,0,1,0,30.18993
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_12_326.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_12_326.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_12_326.jpg,0,1,0,30.18995
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_12_395.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_12_395.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_12_395.jpg,0,1,0,30.18996
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_12_462.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_12_462.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_12_462.jpg,0,1,0,30.18996
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_12_531.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_12_531.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_12_531.jpg,0,1,0,30.18996
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_12_599.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_12_599.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_12_599.jpg,0,1,0,30.18995
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_12_667.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_12_667.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_12_667.jpg,0,1,0,30.18995
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_12_735.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_12_735.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_12_735.jpg,0,1,0,30.18998
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_12_804.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_12_804.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_12_804.jpg,0,1,0,30.18995
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_12_870.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_12_870.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_12_870.jpg,0,1,0,30.18995
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_12_938.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_12_938.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_12_938.jpg,0,1,0,30.18995
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_13_007.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_13_007.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_13_007.jpg,0,1,0,30.18992
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_13_073.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_13_073.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_13_073.jpg,0,1,0,30.18996
C:\Users\jakub\OneDrive\Pulpit\Data\IMG\center_2024_02_25_15_47_13_140.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\left_2024_02_25_15_47_13_140.jpg,C:\Users\jakub\OneDrive\Pulpit\Data\IMG\right_2024_02_25_15_47_13_140.jpg,0,1,0,30.18997
